0.0002,340000,100000,1,2.91838,0.01,3,225.708
0.0002,340000,100000,1,2.91838,0.01,3,105.26
0.0002,340000,100000,1,2.91838,0.01,3,71.1062
0.0002,340000,100000,1,1.46573,0.01,3,153.654
0.0002,340000,100000,1,1.75959,0.01,3,332.495
0.0002,340000,100000,1,2.65732,0.01,3,332.495
0.0002,340000,100000,1,1.75959,0.01,3,283.887
0.0002,340000,100000,1,1.75959,0.01,3,332.112
0.0002,340000,100000,1,1.75959,0.01,3,332.495
0.0002,340000,100000,1,2.65732,0.01,3,283.517
0.0002,340000,100000,1,1.18885,0.01,3,208.626
0.0002,340000,100000,1,2.34623,0.01,3,208.626
0.0002,340000,100000,1,1.18885,0.01,3,451.299
0.0002,340000,100000,1,1.18885,0.01,3,209.019
0.0002,340000,100000,1,1.18885,0.01,3,353.457
0.0002,340000,100000,1,2.34623,0.01,3,765.335
0.0002,340000,100000,1,2.0985,0.01,3,446.209
0.0002,340000,100000,1,1.53075,0.01,3,446.209
0.0002,340000,100000,1,2.0985,0.01,3,88.1993
0.0002,340000,100000,1,2.0985,0.01,3,445.052
0.0002,340000,100000,1,2.0985,0.01,3,446.209
0.0002,340000,100000,1,1.53075,0.01,3,88.0381
0.0002,340000,100000,1,2.12445,0.01,3,223.288
0.0002,340000,100000,1,1.07321,0.01,3,223.288
0.0002,340000,100000,1,2.12445,0.01,3,202.175
0.0002,340000,100000,1,2.12445,0.01,3,222.767
0.0002,340000,100000,1,2.12445,0.01,3,223.288
0.0002,340000,100000,1,1.07321,0.01,3,201.656
0.0002,340000,100000,1,1.21367,0.01,3,491.711
0.0002,340000,100000,1,2.80374,0.01,3,491.711
0.0002,340000,100000,1,1.21367,0.01,3,336.77
0.0002,340000,100000,1,1.21367,0.01,3,491.5
0.0002,340000,100000,1,1.21367,0.01,3,660.867
0.0002,340000,100000,1,2.80374,0.01,3,452.369
0.0002,340000,100000,1,1.76805,0.01,3,131.852
0.0002,340000,100000,1,2.23885,0.01,3,131.852
0.0002,340000,100000,1,1.76805,0.01,3,447.046
0.0002,340000,100000,1,1.76805,0.01,3,132.443
0.0002,340000,100000,1,1.76805,0.01,3,118.786
0.0002,340000,100000,1,2.23885,0.01,3,403.458
0.0002,340000,100000,1,2.92945,0.01,3,348.86
0.0002,340000,100000,1,1.88418,0.01,3,348.86
0.0002,340000,100000,1,2.92945,0.01,3,35.7168
0.0002,340000,100000,1,2.92945,0.01,3,349.323
0.0002,340000,100000,1,2.92945,0.01,3,348.86
0.0002,340000,100000,1,1.88418,0.01,3,35.7168
0.0002,340000,100000,1,2.71271,0.01,3,82.1187
0.0002,340000,100000,1,1.635,0.01,3,82.1187
0.0002,340000,100000,1,2.71271,0.01,3,237.626
0.0002,340000,100000,1,2.71271,0.01,3,82.2164
0.0002,340000,100000,1,2.71271,0.01,3,82.1187
0.0002,340000,100000,1,1.635,0.01,3,236.831
0.0002,340000,100000,1,1.62151,0.01,3,454.856
0.0002,340000,100000,1,2.49199,0.01,3,454.856
0.0002,340000,100000,1,1.62151,0.01,3,506.186
0.0002,340000,100000,1,1.62151,0.01,3,455.914
0.0002,340000,100000,1,1.62151,0.01,3,319.508
0.0002,340000,100000,1,2.49199,0.01,3,356.341
0.0002,340000,100000,1,1.42662,0.01,3,194.743
0.0002,340000,100000,1,2.55115,0.01,3,194.743
0.0002,340000,100000,1,1.42662,0.01,3,508.558
0.0002,340000,100000,1,1.42662,0.01,3,194.02
0.0002,340000,100000,1,1.42662,0.01,3,194.743
0.0002,340000,100000,1,2.55115,0.01,3,507.654
0.0002,340000,100000,1,2.26697,0.01,3,453.909
0.0002,340000,100000,1,1.32196,0.01,3,453.909
0.0002,340000,100000,1,2.26697,0.01,3,124.916
0.0002,340000,100000,1,2.26697,0.01,3,454.502
0.0002,340000,100000,1,2.26697,0.01,3,525.692
0.0002,340000,100000,1,1.32196,0.01,3,145.064
0.0002,340000,100000,1,2.422,0.01,3,234.684
0.0002,340000,100000,1,2.96539,0.01,3,234.684
0.0002,340000,100000,1,2.422,0.01,3,133.917
0.0002,340000,100000,1,2.422,0.01,3,234.253
0.0002,340000,100000,1,2.422,0.01,3,131.996
0.0002,340000,100000,1,2.96539,0.01,3,75.442
0.0002,340000,100000,1,1.2711,0.01,3,391.885
0.0002,340000,100000,1,1.1577,0.01,3,391.885
0.0002,340000,100000,1,1.2711,0.01,3,454.158
0.0002,340000,100000,1,1.2711,0.01,3,393.237
0.0002,340000,100000,1,1.2711,0.01,3,391.885
0.0002,340000,100000,1,1.1577,0.01,3,455.544
0.0002,340000,100000,1,1.71599,0.01,3,269.815
0.0002,340000,100000,1,1.84661,0.01,3,269.815
0.0002,340000,100000,1,1.71599,0.01,3,281.523
0.0002,340000,100000,1,1.71599,0.01,3,268.657
0.0002,340000,100000,1,1.71599,0.01,3,269.815
